bug_id,summary,description,severity_raw,severity,source,created_at,closed_at
synthetic#6178,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2023-07-05T15:03:27.136238,2023-09-13T15:03:27.136238
synthetic#6179,outage impacting multiple users,outage impacting multiple users,critical,High,synthetic_severity,2023-12-04T15:03:27.136248,2023-12-30T15:03:27.136248
synthetic#6180,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2023-11-05T15:03:27.136257,2023-11-29T15:03:27.136257
synthetic#6181,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-08-13T15:03:27.136267,2024-09-10T15:03:27.136267
synthetic#6182,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2026-01-18T15:03:27.136278,2026-02-19T15:03:27.136278
synthetic#6183,outage impacting multiple users,outage impacting multiple users,blocker,High,synthetic_severity,2023-11-13T15:03:27.136288,2024-02-04T15:03:27.136288
synthetic#6184,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,critical,High,synthetic_severity,2024-11-05T15:03:27.136298,2024-11-28T15:03:27.136298
synthetic#6185,outage impacting multiple users,outage impacting multiple users,major,High,synthetic_severity,2025-04-30T15:03:27.136308,2025-06-04T15:03:27.136308
synthetic#6186,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-10-19T15:03:27.136320,2024-12-16T15:03:27.136320
synthetic#6187,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2025-11-06T15:03:27.136332,2026-01-20T15:03:27.136332
synthetic#6188,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2024-09-04T15:03:27.136350,2024-09-06T15:03:27.136350
synthetic#6189,data loss observed when saving file,data loss observed when saving file,critical,High,synthetic_severity,2023-12-02T15:03:27.136368,2024-01-22T15:03:27.136368
synthetic#6190,outage impacting multiple users,outage impacting multiple users,major,High,synthetic_severity,2025-10-10T15:03:27.136386,2025-12-08T15:03:27.136386
synthetic#6191,improvement suggestion added by user,improvement suggestion added by user,minor,Low,synthetic_severity,2024-10-21T15:03:27.136399,2024-11-07T15:03:27.136399
synthetic#6192,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2025-06-08T15:03:27.136410,2025-06-16T15:03:27.136410
synthetic#6193,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-10-07T15:03:27.136420,2025-11-09T15:03:27.136420
synthetic#6194,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2023-10-23T15:03:27.136429,2023-11-08T15:03:27.136429
synthetic#6195,application crashes immediately on launch,application crashes immediately on launch,critical,High,synthetic_severity,2024-08-10T15:03:27.136439,2024-10-17T15:03:27.136439
synthetic#6196,outage impacting multiple users,outage impacting multiple users,major,High,synthetic_severity,2025-09-30T15:03:27.136449,2025-11-23T15:03:27.136449
synthetic#6197,application crashes immediately on launch,application crashes immediately on launch,critical,High,synthetic_severity,2023-11-04T15:03:27.136458,2023-12-12T15:03:27.136458
synthetic#6198,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2023-07-21T15:03:27.136468,2023-08-07T15:03:27.136468
synthetic#6199,system freeze during execution,system freeze during execution,critical,High,synthetic_severity,2025-09-12T15:03:27.136478,2025-10-23T15:03:27.136478
synthetic#6200,ui alignment issue in settings dialog,ui alignment issue in settings dialog,minor,Low,synthetic_severity,2022-12-09T15:03:27.136488,2022-12-29T15:03:27.136488
synthetic#6201,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-02-12T15:03:27.136500,2025-03-27T15:03:27.136500
synthetic#6202,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,critical,High,synthetic_severity,2023-01-01T15:03:27.136510,2023-01-21T15:03:27.136510
synthetic#6203,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-01-22T15:03:27.136520,2025-03-13T15:03:27.136520
synthetic#6204,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-08-02T15:03:27.136534,2023-08-25T15:03:27.136534
synthetic#6205,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-03-01T15:03:27.136552,2024-03-28T15:03:27.136552
synthetic#6206,blocking production deployment,blocking production deployment,critical,High,synthetic_severity,2026-01-26T15:03:27.136562,2026-02-15T15:03:27.136562
synthetic#6207,blocking production deployment,blocking production deployment,blocker,High,synthetic_severity,2025-03-16T15:03:27.136574,2025-06-04T15:03:27.136574
synthetic#6208,minor usability enhancement requested,minor usability enhancement requested,minor,Low,synthetic_severity,2023-07-27T15:03:27.136585,2023-09-16T15:03:27.136585
synthetic#6209,typo in documentation,typo in documentation,minor,Low,synthetic_severity,2023-08-21T15:03:27.136595,2023-09-03T15:03:27.136595
synthetic#6210,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-12-18T15:03:27.136605,2024-01-19T15:03:27.136605
synthetic#6211,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2023-11-03T15:03:27.136615,2024-01-13T15:03:27.136615
synthetic#6212,outage impacting multiple users,outage impacting multiple users,major,High,synthetic_severity,2022-12-30T15:03:27.136625,2023-02-02T15:03:27.136625
synthetic#6213,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-07-09T15:03:27.136635,2025-08-21T15:03:27.136635
synthetic#6214,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-07-14T15:03:27.136645,2024-09-17T15:03:27.136645
synthetic#6215,crash when accessing memory buffer,crash when accessing memory buffer,blocker,High,synthetic_severity,2025-08-30T15:03:27.136654,2025-11-25T15:03:27.136654
synthetic#6216,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2026-01-19T15:03:27.136664,2026-01-22T15:03:27.136664
synthetic#6217,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2023-10-11T15:03:27.136674,2023-12-28T15:03:27.136674
synthetic#6218,minor usability enhancement requested,minor usability enhancement requested,minor,Low,synthetic_severity,2024-10-24T15:03:27.136684,2025-01-03T15:03:27.136684
synthetic#6219,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2024-09-01T15:03:27.136693,2024-09-12T15:03:27.136693
synthetic#6220,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2025-10-21T15:03:27.136703,2025-11-04T15:03:27.136703
synthetic#6221,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2022-10-28T15:03:27.136712,2022-10-31T15:03:27.136712
synthetic#6222,blocking production deployment,blocking production deployment,major,High,synthetic_severity,2026-01-16T15:03:27.136722,2026-04-13T15:03:27.136722
synthetic#6223,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2023-01-25T15:03:27.136731,2023-02-25T15:03:27.136731
synthetic#6224,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2026-01-22T15:03:27.136742,2026-03-03T15:03:27.136742
synthetic#6225,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-01-14T15:03:27.136754,2023-02-07T15:03:27.136754
synthetic#6226,major performance degradation under high load,major performance degradation under high load,major,High,synthetic_severity,2025-07-28T15:03:27.136764,2025-10-11T15:03:27.136764
synthetic#6227,system freeze during execution,system freeze during execution,blocker,High,synthetic_severity,2023-09-22T15:03:27.136773,2023-12-20T15:03:27.136773
synthetic#6228,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,critical,High,synthetic_severity,2023-03-26T15:03:27.136783,2023-05-23T15:03:27.136783
synthetic#6229,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2026-01-23T15:03:27.136793,2026-03-06T15:03:27.136793
synthetic#6230,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-06-17T15:03:27.136803,2024-08-10T15:03:27.136803
synthetic#6231,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2024-09-08T15:03:27.136813,2024-10-30T15:03:27.136813
synthetic#6232,improvement suggestion added by user,improvement suggestion added by user,trivial,Low,synthetic_severity,2025-11-25T15:03:27.136823,2026-01-12T15:03:27.136823
synthetic#6233,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2023-06-05T15:03:27.136837,2023-07-25T15:03:27.136837
synthetic#6234,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2023-05-12T15:03:27.136847,2023-06-30T15:03:27.136847
synthetic#6235,major performance degradation under high load,major performance degradation under high load,major,High,synthetic_severity,2023-03-12T15:03:27.136857,2023-04-17T15:03:27.136857
synthetic#6236,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-12-02T15:03:27.136867,2025-01-26T15:03:27.136867
synthetic#6237,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2025-01-16T15:03:27.136877,2025-04-11T15:03:27.136877
synthetic#6238,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2023-10-20T15:03:27.136887,2023-12-16T15:03:27.136887
synthetic#6239,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-07-21T15:03:27.136896,2024-09-26T15:03:27.136896
synthetic#6240,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-07-27T15:03:27.136906,2024-08-21T15:03:27.136906
synthetic#6241,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2026-01-18T15:03:27.136916,2026-04-03T15:03:27.136916
synthetic#6242,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-05-17T15:03:27.136925,2024-07-08T15:03:27.136925
synthetic#6243,minor usability enhancement requested,minor usability enhancement requested,minor,Low,synthetic_severity,2023-10-19T15:03:27.136935,2023-10-22T15:03:27.136935
synthetic#6244,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2025-05-04T15:03:27.136947,2025-05-24T15:03:27.136947
synthetic#6245,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-12-16T15:03:27.136957,2025-02-13T15:03:27.136957
synthetic#6246,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2024-11-22T15:03:27.136967,2025-01-18T15:03:27.136967
synthetic#6247,major performance degradation under high load,major performance degradation under high load,major,High,synthetic_severity,2023-03-25T15:03:27.136977,2023-06-02T15:03:27.136977
synthetic#6248,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2023-06-11T15:03:27.136986,2023-06-27T15:03:27.136986
synthetic#6249,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2022-11-16T15:03:27.136996,2022-12-19T15:03:27.136996
synthetic#6250,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-02-01T15:03:27.137005,2025-03-08T15:03:27.137005
synthetic#6251,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-07-17T15:03:27.137015,2025-08-09T15:03:27.137015
